,name,typ_0,typ_1,x,y
689,Žel. zastávka Ťahanovce,MHD,MHD,21.2507591247558,48.7560005187988
690,Žel. zastávka Ťahanovce,MHD,MHD,21.2511100769042,48.7561988830566
693,Železničná nemocnica,MHD,MHD,21.2606296539306,48.7282485961914
694,Železničná nemocnica,MHD,MHD,21.2604999542236,48.7282485961914
695,Železničná nemocnica,MHD,MHD,21.2595691680908,48.7282485961914
696,Staničné námestie,MHD,MHD,21.2662391662597,48.7224502563476
697,Staničné námestie,MHD,MHD,21.2662391662597,48.7224502563476
698,Staničné námestie,MHD,MHD,21.2664699554443,48.7216415405273
699,Staničné námestie,MHD,MHD,21.2667503356933,48.7222290039062
700,Staničné námestie,MHD,MHD,21.2668704986572,48.722240447998
701,Staničné námestie,MHD,MHD,21.2668209075927,48.722068786621
702,Staničné námestie,MHD,MHD,21.266939163208,48.7220993041992
703,Staničné námestie,MHD,MHD,21.2661590576171,48.7214012145996
704,Staničné námestie,MHD,MHD,21.2663402557373,48.7223510742187
705,Železníky,MHD,MHD,21.2533798217773,48.7023887634277
706,Železníky,MHD,MHD,21.2528800964355,48.7018318176269
707,Žilinská,MHD,MHD,21.2287197113037,48.7087287902832
708,Žilinská,MHD,MHD,21.2288398742675,48.7082595825195
709,Šebastovce,MHD,MHD,21.2701797485351,48.6555595397949
710,Šebastovce,MHD,MHD,21.269639968872,48.6559715270996
711,ZŠ Polianska,MHD,MHD,21.2455406188964,48.7480316162109
712,ZŠ Polianska,MHD,MHD,21.2461891174316,48.7484588623046
713,Správa mestskej zelene,MHD,MHD,21.3156394958496,48.6575202941894
714,Správa mestskej zelene,MHD,MHD,21.2156295776367,48.6575584411621
715,Kokšov Bakša č. 2,MHD,MHD,21.3199405670166,48.6502494812011
716,Kokšov Bakša č. 2,MHD,MHD,21.3199405670166,48.6502494812011
717,Kokšov Bakša č. 215,MHD,MHD,21.32078,48.648316
718,Kokšov Bakša č. 215,MHD,MHD,21.3212203979492,48.6481018066406
719,"Kokšov Bakša, kostol",MHD,MHD,21.3244895935058,48.6470718383789
720,"Kokšov Bakša, kostol",MHD,MHD,21.3229064941406,48.6449317932128
721,Pri prachárni,MHD,MHD,21.2445201873779,48.6937408447265
722,Bratislavská,MHD,MHD,21.2251605987548,48.7080001831054
723,Bratislavská,MHD,MHD,21.2261695861816,48.7077713012695
724,Valeo,MHD,MHD,21.2309608459472,48.6767387390136
725,Valeo,MHD,MHD,21.2304706573486,48.6789016723632
726,Obchodné centrum Cassovia,MHD,MHD,21.2508392333984,48.6966705322265
727,Obchodné centrum Cassovia,MHD,MHD,21.2504005432128,48.6963806152343
728,Dénešova,MHD,MHD,21.2164592742919,48.7117614746093
729,Holubyho,MHD,MHD,21.2636394500732,48.6989707946777
730,Holubyho,MHD,MHD,21.26362991333,48.6987190246582
731,Holubyho,MHD,MHD,21.2615890502929,48.6989288330078
732,Holubyho,MHD,MHD,21.2615203857421,48.6996688842773
733,"Jahodná, horáreň",MHD,MHD,21.1674499511718,48.7691802978515
734,"Šaca, školy",MHD,MHD,21.1777801513671,48.6303596496582
735,"Šaca, školy",MHD,MHD,21.1774501800537,48.6303787231445
736,Vpred,MHD,MHD,21.1942138671875,48.7556953430175
737,Vpred,MHD,MHD,21.195701599121,48.7552795410156
738,Útulok pre zvieratá,MHD,MHD,21.2233295440673,48.6252899169921
739,Útulok pre zvieratá,MHD,MHD,21.2233295440673,48.6252899169921
740,Cassovar,MHD,MHD,21.2456703186035,48.7196311950683
741,Cassovar,MHD,MHD,21.2456703186035,48.7196311950683
742,Faurecia,MHD,MHD,21.2306900024414,48.6756896972656
743,Faurecia,MHD,MHD,21.2308902740478,48.675178527832
744,Vyšný dvor,MHD,MHD,21.3202400207519,48.6729507446289
745,Vyšný dvor,MHD,MHD,21.320909500122,48.6735305786132
746,Staroslovanská,MHD,MHD,21.3168296813964,48.6770591735839
747,Staroslovanská,MHD,MHD,21.3167495727539,48.6771011352539
748,Pri Teleku,MHD,MHD,21.3150997161865,48.6797294616699
749,Pri Teleku,MHD,MHD,21.3151893615722,48.6796913146972
750,Minská,MHD,MHD,21.321210861206,48.6703987121582
751,Minská,MHD,MHD,21.3202896118164,48.6726913452148
752,Helsinská,MHD,MHD,21.2685089111328,48.760269165039
753,Helsinská,MHD,MHD,21.268419265747,48.760269165039
754,Tip Top,MHD,MHD,21.246280670166,48.7267799377441
755,Tip Top,MHD,MHD,21.2462406158447,48.726951599121
756,Immopark,MHD,MHD,21.2373790740966,48.6789894104003
757,Immopark,MHD,MHD,21.2373790740966,48.6789894104003
758,Heringeš,MHD,MHD,21.2951793670654,48.7205581665039
759,Heringeš,MHD,MHD,21.2950592041015,48.7204208374023
760,EcoPoint,MHD,MHD,21.2678394317626,48.7431488037109
761,EcoPoint,MHD,MHD,21.2683906555175,48.7431602478027
762,"OC Optima, služobný vchod",MHD,MHD,21.2397747039794,48.6953964233398
763,"OC Optima, služobný vchod",MHD,MHD,21.239688873291,48.6955413818359
764,"OC Optima, dolný vstup",MHD,MHD,21.2381896972656,48.6943931579589
765,"OC Optima, dolný vstup",MHD,MHD,21.2385845184326,48.6943778991699
766,Bocatiova,MHD,MHD,21.252007,48.729382
767,Bocatiova,MHD,MHD,21.251734,48.729728
768,Bocatiova,MHD,MHD,21.251959,48.729261
769,Bocatiova,MHD,MHD,21.251798,48.729796
770,Tramínová,MHD,MHD,21.31349,48.682141
771,Tramínová,MHD,MHD,21.313576,48.682219
772,"Kruhový objazd, Trieda SNP",MHD,MHD,21.2418003082275,48.7056465148925
773,"Kruhový objazd, Moldavská",MHD,MHD,21.2422065734863,48.703872680664
774,"Kruhový objazd, Alejová",MHD,MHD,21.2445354461669,48.7040748596191
775,Oáza,MHD,MHD,21.314441,48.658587
776,Oáza,MHD,MHD,21.314935,48.658332
777,Priemyselný park pri letisku,MHD,MHD,21.2309608459472,48.6767387390136
778,Priemyselný park pri letisku,MHD,MHD,21.2304706573486,48.6789016723632
779,Bahýľova,MHD,MHD,21.2373790740966,48.6789894104003
780,Bahýľova,MHD,MHD,21.2373790740966,48.6789894104003
781,Zelená stráň,MHD,MHD,21.2949657440185,48.7268333435058
782,Zelená stráň,MHD,MHD,21.2951145172119,48.7268981933593
783,Pollova,MHD,MHD,21.3265552520751,48.6661567687988
784,Pollova,MHD,MHD,21.1901912689208,48.6662406921386
785,Námestie sv. Cyrila a Metoda,MHD,MHD,21.3119602203369,48.6713104248046
786,Námestie sv. Cyrila a Metoda,MHD,MHD,21.3183708190917,48.6711997985839
787,Námestie sv. Cyrila a Metoda,MHD,MHD,21.3187408447265,48.6715507507324
788,Jánošíkova,MHD,MHD,21.2461605072021,48.713020324707
789,Jánošíkova,MHD,MHD,21.2460899353027,48.7128105163574
790,"Zelená stráň, Obchodné centrá",MHD,MHD,21.2940120697021,48.7276535034179
791,"Zelená stráň, Obchodné centrá",MHD,MHD,21.2941246032714,48.7275886535644
792,Macákova,MHD,MHD,21.2000694274902,48.6928329467773
793,Macákova,MHD,MHD,21.2001018524169,48.6927452087402
794,Bedľová,MHD,MHD,21.1985778808593,48.6901741027832
795,Bedľová,MHD,MHD,21.198501586914,48.6901512145996
796,Košická futbalová aréna,MHD,MHD,21.2474308013916,48.6971893310546
797,Košická futbalová aréna,MHD,MHD,21.2476692199707,48.6972694396972
798,Poliklinika Sever,MHD,MHD,21.2483901977539,48.7308807373046
799,Poliklinika Sever,MHD,MHD,21.2499122619628,48.7314262390136
800,Minská,MHD,MHD,21.3202896118164,48.6726913452148
801,Talinská,MHD,MHD,21.3019790649414,48.6737213134765
802,Talinská,MHD,MHD,21.3019790649414,48.6737213134765
803,Sputniková,MHD,MHD,21.2992477416992,48.6781349182128
804,Sputniková,MHD,MHD,21.29927444458,48.6780433654785
805,Školy pre telesne postihnutých,MHD,MHD,21.2816791534423,48.7059707641601
806,Školy pre telesne postihnutých,MHD,MHD,21.2816791534423,48.7059707641601
807,Ludvíkov Dvor,MHD,MHD,21.1981296539306,48.6422615051269
808,ZŠ Bernolákova,MHD,MHD,21.2413082122802,48.7105865478515
809,ZŠ Bernolákova,MHD,MHD,21.2413082122802,48.7105865478515
810,Základná škola,MHD,MHD,21.2226982116699,48.6974067687988
811,Základná škola,MHD,MHD,21.222749710083,48.6973609924316
812,ZŠ Požiarnická,MHD,MHD,21.2642078399658,48.7129020690917
813,Opatovská cesta 101,MHD,MHD,21.2827091217041,48.7044105529785
814,Opatovská cesta 101,MHD,MHD,21.2826614379882,48.704360961914
815,Hutníky,MHD,MHD,21.2073364257812,48.6096115112304
816,Hutníky,MHD,MHD,21.2073364257812,48.6096115112304
817,Garáž Trolejbusová,MHD,MHD,21.26953125,48.7390365600585
818,Garáž Trolejbusová,MHD,MHD,21.2697677612304,48.7391052246093
819,Garáž Hornádska,MHD,MHD,21.2711791992187,48.7364540100097
820,Garáž Hornádska,MHD,MHD,21.2700843811035,48.7388801574707
821,Vozovňa Bardejovská,MHD,MHD,21.2371520996093,48.7037925720214
822,Vozovňa Bardejovská,MHD,MHD,21.2373695373535,48.7037506103515
823,Vozovňa Bardejovská,MHD,MHD,21.2368202209472,48.7046203613281
824,Vozovňa Bardejovská,MHD,MHD,21.2368202209472,48.7046203613281
827,Garáž Šaca,MHD,MHD,21.1706085205078,48.6302413940429
828,Garáž Šaca,MHD,MHD,21.1705474853515,48.6302185058593
829,Lingov,MHD,MHD,21.2924995422363,48.7323989868164
830,Lingov,MHD,MHD,21.2910709381103,48.7321014404296
831,Lingov,MHD,MHD,21.2919101715087,48.7322311401367
832,Lingov,MHD,MHD,21.2911491394042,48.7323112487792
833,Lingov otočka,MHD,MHD,21.2919635772705,48.7324752807617
834,Ludvíkov Dvor,MHD,MHD,21.201280593872,48.6422691345214
835,Ludvíkov Dvor,MHD,MHD,21.2006492614746,48.6415405273437
836,Ludvíkov Dvor,MHD,MHD,21.2022991180419,48.6407318115234
837,Ludvíkov Dvor,MHD,MHD,21.2020797729492,48.6434707641601
838,Ludvíkov Dvor,MHD,MHD,21.2019805908203,48.6429710388183
839,Madridská,MHD,MHD,21.2601509094238,48.7597694396972
840,Madridská,MHD,MHD,21.2598209381103,48.7595787048339
841,Madridská,MHD,MHD,21.2604999542236,48.7594718933105
842,Magnezitárska,MHD,MHD,21.2647800445556,48.7493515014648
843,Magnezitárska,MHD,MHD,21.2639598846435,48.7496604919433
844,Májová,MHD,MHD,21.2483901977539,48.7448196411132
845,Májová,MHD,MHD,21.2483100891113,48.744831085205
846,Malá stanica,MHD,MHD,21.2655906677246,48.7089614868164
847,Malá stanica,MHD,MHD,21.2654590606689,48.7085189819335
848,Maša,MHD,MHD,21.1891593933105,48.717041015625
849,Maša,MHD,MHD,21.1894302368164,48.7170791625976
850,Detský domov Satelit,MHD,MHD,21.2990093231201,48.731201171875
851,Mengusovská,MHD,MHD,21.238899230957,48.7483901977539
852,Mengusovská,MHD,MHD,21.2388801574707,48.7487487792968
853,Magistrát mesta Košice,MHD,MHD,21.2368106842041,48.713581085205
854,Magistrát mesta Košice,MHD,MHD,21.234390258789,48.7134590148925
855,Magistrát mesta Košice,MHD,MHD,21.2355194091796,48.712890625
856,Magistrát mesta Košice,MHD,MHD,21.2354793548583,48.7129898071289
857,Magistrát mesta Košice,MHD,MHD,21.2356395721435,48.7130393981933
858,Magistrát mesta Košice,MHD,MHD,21.2353591918945,48.7139892578125
859,"Kavečany, MiÚ",MHD,MHD,21.2082996368408,48.7764816284179
860,"Kavečany, MiÚ",MHD,MHD,21.2078304290771,48.7760200500488
861,Bruselská,MHD,MHD,21.2665100097656,48.756290435791
862,Bruselská,MHD,MHD,21.2649993896484,48.7561798095703
863,Bruselská,MHD,MHD,21.2656192779541,48.75532913208
864,Bruselská,MHD,MHD,21.266939163208,48.7566184997558
865,"Darg. hrdinov, MiÚ",MHD,MHD,21.2904605865478,48.7302284240722
866,"Darg. hrdinov, MiÚ",MHD,MHD,21.2899703979492,48.7301712036132
867,"Darg. hrdinov, MiÚ",MHD,MHD,21.2894706726074,48.7296104431152
868,"Darg. hrdinov, MiÚ",MHD,MHD,21.2901306152343,48.7305603027343
869,"Miestny úrad, KVP",MHD,MHD,21.2142696380615,48.7168807983398
870,"Miestny úrad, KVP",MHD,MHD,21.2144508361816,48.7170181274414
871,Revúcka,MHD,MHD,21.2117900848388,48.6889190673828
872,Revúcka,MHD,MHD,21.211799621582,48.6888618469238
873,"Lorinčík, MiÚ",MHD,MHD,21.1953392028808,48.6872787475585
874,"Lorinčík, MiÚ",MHD,MHD,21.1951808929443,48.6876792907714
875,Poľovská,MHD,MHD,21.1924591064453,48.6656494140625
876,Poľovská,MHD,MHD,21.1926498413085,48.6654586791992
877,Michalovská,MHD,MHD,21.2341709136962,48.705638885498
878,Michalovská,MHD,MHD,21.2340908050537,48.7050590515136
879,Luník VIII,MHD,MHD,21.2314395904541,48.6972999572753
880,Luník VIII,MHD,MHD,21.2316093444824,48.6972503662109
881,Luník VIII,MHD,MHD,21.2314395904541,48.6972999572753
882,Mlyn,MHD,MHD,21.2870693206787,48.6810493469238
883,Mlyn,MHD,MHD,21.2866897583007,48.6812515258789
884,Mlynská bašta,MHD,MHD,21.2567195892333,48.7283287048339
885,Mlynská bašta,MHD,MHD,21.2573890686035,48.7270812988281
886,Mlynská bašta,MHD,MHD,21.2570896148681,48.7280883789062
887,Mlynská bašta,MHD,MHD,21.2568702697753,48.7280883789062
888,Moňok,MHD,MHD,21.2730293273925,48.7455711364746
889,Moňok,MHD,MHD,21.2727794647216,48.7455711364746
890,Cottbuská,MHD,MHD,21.2186794281005,48.71236038208
891,Cottbuská,MHD,MHD,21.2173690795898,48.7123908996582
892,Pri Hornáde,MHD,MHD,21.3137397766113,48.6697387695312
893,Pri Hornáde,MHD,MHD,21.3145294189453,48.6694984436035
894,"Motorest, Krásna",MHD,MHD,21.3274497985839,48.6663513183593
895,"Motorest, Krásna",MHD,MHD,21.32689,48.66586
896,"Motorest, Krásna",MHD,MHD,21.3277397155761,48.666160583496
897,Myslavská 87,MHD,MHD,21.2129592895507,48.7051086425781
898,Myslavská 87,MHD,MHD,21.2137203216552,48.7046890258789
899,Nám. Maratónu mieru,MHD,MHD,21.2536392211914,48.7268486022949
900,Nám. Maratónu mieru,MHD,MHD,21.2534503936767,48.726821899414
901,Nám. Maratónu mieru,MHD,MHD,21.2561302185058,48.7267913818359
902,Nám. Maratónu mieru,MHD,MHD,21.2558193206787,48.7266082763671
903,Nám. Maratónu mieru,MHD,MHD,21.2556896209716,48.7274017333984
904,Nám. Maratónu mieru,MHD,MHD,21.2532234191894,48.7276191711425
905,Nám. Maratónu mieru,MHD,MHD,21.2536392211914,48.7268486022949
906,Nám. Maratónu mieru,MHD,MHD,21.2533454895019,48.7279357910156
907,Košická Nová Ves,MHD,MHD,21.3014507293701,48.728271484375
908,Košická Nová Ves,MHD,MHD,21.3014507293701,48.728271484375
909,Rozvojová,MHD,MHD,21.2535705566406,48.6942596435546
910,Rozvojová,MHD,MHD,21.2535190582275,48.6948013305664
911,Rozvojová,MHD,MHD,21.2535705566406,48.6942596435546
912,Rozvojová,MHD,MHD,21.2535190582275,48.6948013305664
913,Aténska,MHD,MHD,21.2622203826904,48.7577896118164
914,Aténska,MHD,MHD,21.2621307373046,48.7583084106445
915,Nám. osloboditeľov,MHD,MHD,21.2593402862548,48.7168006896972
916,Nám. osloboditeľov,MHD,MHD,21.2588005065917,48.7166290283203
917,Nám. osloboditeľov,MHD,MHD,21.2609996795654,48.7160301208496
918,Nám. osloboditeľov,MHD,MHD,21.2616996765136,48.7165718078613
919,Nám. osloboditeľov,MHD,MHD,21.2611999511718,48.717430114746
920,Nám. osloboditeľov,MHD,MHD,21.262279510498,48.7167892456054
921,Nám. osloboditeľov,MHD,MHD,21.2606105804443,48.7172698974609
922,Nám. osloboditeľov,MHD,MHD,21.2621994018554,48.718448638916
923,Nám. osloboditeľov,MHD,MHD,21.2623291015625,48.7182884216308
924,Nám. osloboditeľov,MHD,MHD,21.2623901367187,48.7183418273925
925,Nám. osloboditeľov,MHD,MHD,21.2611999511718,48.7173500061035
926,Nám. osloboditeľov,MHD,MHD,21.2611999511718,48.717430114746
927,Nám. osloboditeľov,MHD,MHD,21.2590999603271,48.7167282104492
928,"Šaca, námestie",MHD,MHD,21.1722393035888,48.6339492797851
929,"Šaca, námestie",MHD,MHD,21.1721305847167,48.6334381103515
930,"Šaca, námestie",MHD,MHD,21.1720905303955,48.6335983276367
931,Národné námestie,MHD,MHD,21.2542991638183,48.7315483093261
932,Národné námestie,MHD,MHD,21.254150390625,48.7314414978027
933,Národné námestie,MHD,MHD,21.2542991638183,48.7315483093261
934,"Považská, Nová nemocnica",MHD,MHD,21.2397594451904,48.7206916809082
935,"Považská, Nová nemocnica",MHD,MHD,21.2381896972656,48.7212409973144
936,Nemocnica Šaca,MHD,MHD,21.1707191467285,48.6425285339355
937,Nemocnica Šaca,MHD,MHD,21.1706295013427,48.6423187255859
938,Obchodná akadémia,MHD,MHD,21.2391395568847,48.7312812805175
0,MŠ Azovská ,MS,MS_štátna,21.2824368345973,48.6916466294189
1,MŠ B. Němcovej ,MS,MS_štátna,21.24002166,48.73373786
2,MŠ Bernolákova ,MS,MS_štátna,21.2427322,48.7105177
3,MŠ Melánie Nemcovej,MS,MS_štátna,21.269659,48.754552
4,MŠ Cottbuská ,MS,MS_štátna,21.2174396,48.71479853
5,MŠ Čínska ,MS,MS_štátna,21.2742252,48.7575201
6,MŠ Čordákova ,MS,MS_štátna,21.2090992,48.7139597
7,MŠ Dénešova ,MS,MS_štátna,21.2144236,48.7108785
8,MŠ Družicová,MS,MS_štátna,21.3025103,48.6788361
9,MŠ Hrnčiarska,MS,MS_štátna,21.2604282,48.7217609
10,MŠ Hemerkova ,MS,MS_štátna,21.2071433,48.7172553
11,MŠ Hronská ,MS,MS_štátna,21.2304552,48.71797
12,MŠ Húskova ,MS,MS_štátna,21.2115041,48.7184601
13,MŠ Humenská ,MS,MS_štátna,21.2371403,48.706179
14,MŠ Ipeľská ,MS,MS_štátna,21.2325649,48.7222498
15,MŠ Jaltská ,MS,MS_štátna,21.2829498226416,48.7328848280232
16,MŠ Jarná,MS,MS_štátna,21.2453219730846,48.7282250681625
17,MŠ Jenisejská ,MS,MS_štátna,21.2917867689185,48.6846203329333
18,MŠ Kalinovská ,MS,MS_štátna,21.276792075902,48.7425610080281
19,MŠ Kežmarská ,MS,MS_štátna,21.2318374,48.7090437
20,MŠ Lidické námestie ,MS,MS_štátna,21.27954514425196,48.74040515
21,MŠ Miškovecká ,MS,MS_štátna,21.2546516495829,48.7015612268968
22,MŠ Moldavská ,MS,MS_štátna,21.24349631187949,48.70839325
23,MŠ Muškátová ,MS,MS_štátna,21.2392688,48.7125446
24,MŠ Obrancov mieru 16,MS,MS_štátna,21.2513166,48.7362453
25,MŠ Obrancov mieru 20,MS,MS_štátna,21.2526421,48.7366977
26,MŠ Oštepová ,MS,MS_štátna,21.2634268334307,48.7098459671139
27,MŠ Ovručská ,MS,MS_štátna,21.2893181778849,48.7380575561452
28,MŠ Park mládeže ,MS,MS_štátna,21.2513812,48.7407565
29,MŠ Polianska ,MS,MS_štátna,21.2438297,48.7482919
30,MŠ Povstania českého ľudu ,MS,MS_štátna,21.28634171012884,48.7285044
31,MŠ Šafárikova trieda ,MS,MS_štátna,21.2342533,48.7087623
32,MŠ Turgenevova 38,MS,MS_štátna,21.2504876,48.7058036
33,MŠ Watsonova ,MS,MS_štátna,21.2450302,48.7361172
34,MŠ Zupkova ,MS,MS_štátna,21.2872380386401,48.7347454310551
35,MŠ Hečkova ,MS,MS_štátna,21.267729647582,48.6745893498616
36,MŠ Budanova ,MS,MS_štátna,21.2079052,48.7739039
37,MŠ Poľná ,MS,MS_štátna,21.3017368519538,48.7325552246972
38,MŠ Za priekopou ,MS,MS_štátna,21.21194417903226,48.7069845
39,MŠ Kovaľská ,MS,MS_štátna,21.1899888,48.6641477
40,MŠ Repíková ,MS,MS_štátna,21.27006652163757,48.65670160101451
41,MŠ Detské jasle,MS,MS_štátne,21.259783,48.71711
42,MŠ Belehradská ,MS,MS_štátna,21.2740616,48.7559001
43,MŠ Budapeštianska ,MS,MS_štátna,21.2700309467241,48.7540999423243
44,MŠ Elokované pracovisko Viedenská ,MS,MS_štátna,21.2617592,48.7604595
45,Súkromná MŠ Créme de la créme,MS,MS_súkromná,21.25165,48.716358
46,Súkromná MŠ,MS,MS_súkromná,21.267312,48.737872
47,Súkromná MŠ Bambulkovo,MS,MS_súkromná,21.248724,48.708786
48,MŠ Mládežnická,MS,MS_štátna,21.168079,48.634579
49,Súkromná MŠ Loptička,MS,MS_súkromná,21.233694,48.703646
50,Súkromná MŠ Akademik,MS,MS_súkromná,21.241351,48.733547
51,MŠ Elokované pracovisko Galaktická,MS,MS_štátna,21.304861,48.67668
52,MŠ Dneperská ,MS,MS_štátna,21.2878825057285,48.6871191697669
53,MŠ Galaktická ,MS,MS_štátna,21.3055675481345,48.6765723949445
54,MŠ Havanská ,MS,MS_štátna,21.27241,48.7568
55,MŠ Hrebendova ,MS,MS_štátna,21.2208167,48.6975381
56,MŠ Juhoslovanská ,MS,MS_štátna,21.27241,48.7568
57,MŠ Nešporova ,MS,MS_štátna,21.2332699,48.7120789
58,MŠ Elokované pracovisko Bystrická ,MS,MS_štátna,21.2132405,48.6881092
59,MŠ Palárikova ,MS,MS_štátna,21.2642229,48.7147463
60,MŠ Park Angelinum ,MS,MS_štátna,21.2506071074573,48.7292648138757
61,MŠ Rumanova,MS,MS_štátna,21.2611263986641,48.72536018276
62,MŠ Smetanova ,MS,MS_štátna,21.2599154278513,48.7088839762264
63,MŠ Turgenevova 7,MS,MS_štátna,21.2513027,48.7079826
64,MŠ Elokované pracovisko Lorinčík ,MS,MS_štátna,21.1921169,48.6886069
65,MŠ Tatranská ,MS,MS_štátna,21.2426969389828,48.7246905373809
66,MŠ Trebišovská ,MS,MS_štátna,21.2328171,48.7044098
67,MŠ Zádielska ,MS,MS_štátna,21.2474491028008,48.7224765927168
68,MŠ Zuzkin park ,MS,MS_štátna,21.235282822344622,48.71961685
69,MŠ Žižkova ,MS,MS_štátna,21.2505498,48.7156432
70,MŠ Žiacka ,MS,MS_štátna,21.317699091359408,48.67118123478991
71,MŠ ZŠ s MŠ Želiarska,MS,MS_štátna,21.2579385,48.7544142
72,MŠ ZŠ s MŠ Masarykova ,MS,MS_štátna,21.261707099413485,48.72811245
73,MŠ sv. Bernadety,MS,MS_cirkevná,21.2861871198963,48.7407894740187
74,MŠ pri ZŠ sv. Košických mučeníkov,MS,MS_cirkevná,21.2085114770287,48.7150008949276
75,MŠ pri ZŠ sv. M. Križina,MS,MS_cirkevná,21.317745280541,48.6694593261756
76,CMŠ bl. Imeldy,MS,MS_cirkevná,21.2514548273146,48.7250469127276
77,MŠ Muškátová ,MS,MS_cirkevná,21.2411725,48.7122683
